Private School Name,State Name [Private School] Latest available year,State Name [Private School] 2015-16,Private School Name [Private School] 2015-16,County Name [Private School] 2015-16
KINDERCARE,ILLINOIS,ILLINOIS,KINDERCARE,DUPAGE
KINDERCARE,OHIO,OHIO,KINDERCARE,MEDINA
KINDERCARE LEARNING CENTER,VIRGINIA,VIRGINIA,KINDERCARE LEARNING CENTER,LOUDOUN
KINDERCARE LEARNING CENTER,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER,MIDDLESEX
KINDERCARE LEARNING CENTER,MARYLAND,MARYLAND,KINDERCARE LEARNING CENTER,MONTGOMERY
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,DELAWARE
KINDERCARE LEARNING CENTER,COLORADO,COLORADO,KINDERCARE LEARNING CENTER,BROOMFIELD
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SAN BERNARDINO
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SAN BERNARDINO
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SAN BERNARDINO
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SAN BERNARDINO
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,ALAMEDA
KINDERCARE LEARNING CENTER,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,COOK
KINDERCARE LEARNING CENTER,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,COOK
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,LANCASTER
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,WASHINGTON
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,MONTGOMERY
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,CHESTER
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,MONTGOMERY
KINDERCARE LEARNING CENTER,VIRGINIA,VIRGINIA,KINDERCARE LEARNING CENTER,FAIRFAX
KINDERCARE LEARNING CENTER,NEW HAMPSHIRE,NEW HAMPSHIRE,KINDERCARE LEARNING CENTER,HILLSBOROUGH
KINDERCARE LEARNING CENTER,NEW JERSEY,NEW JERSEY,KINDERCARE LEARNING CENTER,MONMOUTH
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SANTA CLARA
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SANTA CLARA
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,ORANGE
KINDERCARE LEARNING CENTER,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER,NORFOLK
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,CHESTER
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,WESTMORELAND
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,ALLEGHENY
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,ALLEGHENY
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,ALLEGHENY
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,ALLEGHENY
KINDERCARE LEARNING CENTER,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,COOK
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,ORANGE
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,LOS ANGELES
KINDERCARE LEARNING CENTER,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,CHAMPAIGN
KINDERCARE LEARNING CENTER,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,DUPAGE
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SANTA CLARA
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SACRAMENTO
KINDERCARE LEARNING CENTER,UTAH,UTAH,KINDERCARE LEARNING CENTER,SALT LAKE
KINDERCARE LEARNING CENTER,NEW HAMPSHIRE,NEW HAMPSHIRE,KINDERCARE LEARNING CENTER,HILLSBOROUGH
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SAN BERNARDINO
KINDERCARE LEARNING CENTER,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER,MIDDLESEX
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,SAN BERNARDINO
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,MULTNOMAH
KINDERCARE LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER,ORANGE
KINDERCARE LEARNING CENTER,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER,MIDDLESEX
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,CHESTER
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,CUMBERLAND
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,BUCKS
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,CUMBERLAND
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,DAUPHIN
KINDERCARE LEARNING CENTER,NEW HAMPSHIRE,NEW HAMPSHIRE,KINDERCARE LEARNING CENTER,HILLSBOROUGH
KINDERCARE LEARNING CENTER,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,COOK
KINDERCARE LEARNING CENTER,NEW JERSEY,NEW JERSEY,KINDERCARE LEARNING CENTER,MONMOUTH
KINDERCARE LEARNING CENTER,NEW JERSEY,NEW JERSEY,KINDERCARE LEARNING CENTER,MERCER
KINDERCARE LEARNING CENTER,NEW HAMPSHIRE,NEW HAMPSHIRE,KINDERCARE LEARNING CENTER,HILLSBOROUGH
KINDERCARE LEARNING CENTER,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER,LANCASTER
KINDERCARE LEARNING CENTER #1036,OREGON,OREGON,KINDERCARE LEARNING CENTER #1036,LANE
KINDERCARE LEARNING CENTER #1305,WASHINGTON,WASHINGTON,KINDERCARE LEARNING CENTER #1305,KITSAP
KINDERCARE LEARNING CENTER #1485,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER #1485,ESSEX
KINDERCARE LEARNING CENTER #1517,NEW JERSEY,NEW JERSEY,KINDERCARE LEARNING CENTER #1517,UNION
KINDERCARE LEARNING CENTER #1541,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER #1541,COOK
KINDERCARE LEARNING CENTER #1660 PLACENTIA,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER #1660 PLACENTIA,ORANGE
KINDERCARE LEARNING CENTER #1696,WASHINGTON,WASHINGTON,KINDERCARE LEARNING CENTER #1696,KING
KINDERCARE LEARNING CENTER #1763 WESTPARK,CALIFORNIA,CALIFORNIA,KINDERCARE,ORANGE
KINDERCARE LEARNING CENTER #310676,CONNECTICUT,CONNECTICUT,KINDERCARE LEARNING CENTER #310676,NEW HAVEN
KINDERCARE LEARNING CENTER #902,OREGON,OREGON,KINDERCARE LEARNING CENTER #902,MULTNOMAH
KINDERCARE LEARNING CENTER - WESTFORD,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER - WESTFORD,MIDDLESEX
KINDERCARE LEARNING CENTER 1280,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER 1280,ALLEGHENY
KINDERCARE LEARNING CENTER 1282,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER 1282,DAUPHIN
KINDERCARE LEARNING CENTER 868,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTER 868,BUTLER
KINDERCARE LEARNING CENTER SACC,MASSACHUSETTS,MASSACHUSETTS,KINDERCARE LEARNING CENTER SACC,NORFOLK
KINDERCARE LEARNING CENTER- FOOTHILL,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTER- FOOTHILL,PLACER
KINDERCARE LEARNING CENTER-LINDENHURST,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER-LINDENHURST,LAKE
KINDERCARE LEARNING CENTER-NORTH SALT LAKE,UTAH,UTAH,KINDERCARE LEARNING CENTER-NORTH SALT LAKE,DAVIS
KINDERCARE LEARNING CENTER-OREM,UTAH,UTAH,KINDERCARE LEARNING CENTER-OREM,UTAH
KINDERCARE LEARNING CENTER-WEST JORDAN,UTAH,UTAH,KINDERCARE LEARNING CENTER-WEST JORDAN,SALT LAKE
KINDERCARE LEARNING CENTERS,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTERS,DUPAGE
KINDERCARE LEARNING CENTERS,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTERS,LAKE
KINDERCARE LEARNING CENTERS,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTERS,COOK
KINDERCARE LEARNING CENTERS,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTERS,WASHINGTON
KINDERCARE LEARNING CENTERS,COLORADO,COLORADO,KINDERCARE LEARNING CENTERS,JEFFERSON
KINDERCARE LEARNING CENTERS,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTERS,SAN BERNARDINO
KINDERCARE LEARNING CENTERS,COLORADO,COLORADO,KINDERCARE LEARNING CENTER,JEFFERSON
KINDERCARE LEARNING CENTERS,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTERS,COOK
KINDERCARE LEARNING CENTERS,OREGON,OREGON,KINDERCARE LEARNING CENTERS,LANE
KINDERCARE LEARNING CENTERS,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTERS,SOLANO
KINDERCARE LEARNING CENTERS,NEVADA,NEVADA,KINDERCARE LEARNING CENTERS,CLARK
KINDERCARE LEARNING CENTERS,PENNSYLVANIA,PENNSYLVANIA,KINDERCARE LEARNING CENTERS,BUCKS
KINDERCARE LEARNING CENTERS,NEW JERSEY,NEW JERSEY,KINDERCARE LEARNING CENTERS,MERCER
KINDERCARE LEARNING CENTERS #301042,OREGON,OREGON,KINDERCARE LEARNING CENTERS #301042,CLACKAMAS
KINDERCARE LEARNING CENTERS INC # 218,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTERS # 218,ORANGE
KINDERCARE LEARNING CENTERS INC #1065,CALIFORNIA,CALIFORNIA,KINDERCARE LEARNING CENTERS #1065,LOS ANGELES
KINDERCARE LEARNING CTR,ILLINOIS,ILLINOIS,KINDERCARE LEARNING CENTER,COOK
KINDERCHICKS,CALIFORNIA,CALIFORNIA,KINDERCHICKS,LOS ANGELES
KINDERCOURT ACADEMY,CALIFORNIA,CALIFORNIA,KINDERCOURT ACADEMY,SAN MATEO
KINDERHAUS MONTESSORI OF HYDE PARK,NEW YORK,NEW YORK,KINDERHAUS MONTESSORI SCHOOL OF HYDE PARK,DUTCHESS
KINDERHOUSE MONTESSORI SCHOOL,CALIFORNIA,CALIFORNIA,KINDERHOUSE MONTESSORI SCHOOL,SAN DIEGO
KINDERKIDS LEARNING CENTER AND PRESCHOOL II,FLORIDA,FLORIDA,KINDERKIDS LEARNING CENTER AND PRESCHOOL II,MIAMI-DADE
KINDERLAND4KIDS 3,FLORIDA,FLORIDA,KINDERLAND4KIDS 3,MIAMI-DADE
KINDERLAND4KIDZ LLC,FLORIDA,FLORIDA,KINDERLAND4KIDZ LLC,MIAMI-DADE
KINDERPREP,NEW JERSEY,NEW JERSEY,KINDERPREP,UNION
KINDI ACADEMY,ILLINOIS,ILLINOIS,KINDI ACADEMY,DUPAGE
KINDLE FARMS CHILDRENS SERVICES,VERMONT,VERMONT,KINDLE FARM SCHOOL,WINDHAM
KING FAMILY MINISTRIES SCHOOL,NORTH CAROLINA,NORTH CAROLINA,KING FAMILY MINISTRIES SCHOOL,STOKES
KING OF GRACE LUTHERAN SCHOOL,MINNESOTA,MINNESOTA,KING OF GRACE LUTHERAN SCHOOL,HENNEPIN
KING OF KINGS LUTHERAN,CALIFORNIA,CALIFORNIA,KING OF KINGS LUTHERAN,ORANGE
KING OF KINGS LUTHERAN PRESCHOOL AND KINDERGARTEN,WASHINGTON,WASHINGTON,KING OF KINGS LUTHERAN PRESCHOOL AND KINDERGARTEN,KING
KING OF KINGS LUTHERAN SCHOOL,FLORIDA,FLORIDA,KING OF KINGS LUTHERAN SCHOOL,ORANGE
KING OF KINGS LUTHERAN SCHOOL,MINNESOTA,MINNESOTA,KING OF KINGS LUTHERAN SCHOOL,RAMSEY
KING QUEEN CHRISTIAN SCHOOL FOR ALL STUDE,FLORIDA,FLORIDA,KING QUEEN CHRISTIAN SCHOOL FOR ALL STUDE,PINELLAS
KING'S ACADEMY,NORTH CAROLINA,NORTH CAROLINA,KING'S ACADEMY,MECKLENBURG
KING'S ACADEMY,INDIANA,INDIANA,KING'S ACADEMY,GRANT
KING'S CHRISTIAN ACADEMY,VIRGINIA,VIRGINIA,KING'S CHRISTIAN ACADEMY,WISE
KING'S CHRISTIAN SCHOOL,FLORIDA,FLORIDA,KING'S CHRISTIAN SCHOOL,MIAMI-DADE
KING'S GATE CHRISTIAN SCHOOL,OKLAHOMA,OKLAHOMA,KING'S GATE CHRISTIAN SCHOOL,OKLAHOMA
KING'S KIDS PRESCHOOL & KINDERGARTEN,IDAHO,IDAHO,KING'S KIDS PRESCHOOL & KINDERGARTEN,ADA
KING'S RIDGE CHRISTIAN SCHOOL,GEORGIA,GEORGIA,KING'S RIDGE CHRISTIAN SCHOOL,FULTON
KING'S SCHOOLS,WASHINGTON,WASHINGTON,KING'S SCHOOLS,KING
KING'S SCHOOLS OF THE DESERT,CALIFORNIA,CALIFORNIA,KING'S SCHOOLS OF THE DESERT,RIVERSIDE
KING'S WAY CHRISTIAN SCHOOL,GEORGIA,GEORGIA,KING'S WAY CHRISTIAN SCHOOL,DOUGLAS
KING'S WOOD MONTESSORI SCHOOL,MASSACHUSETTS,MASSACHUSETTS,KING'S WOOD MONTESSORI SCHOOL,NORFOLK
KINGDOM ACADEMY,FLORIDA,FLORIDA,KINGDOM ACADEMY,MIAMI-DADE
KINGDOM ACADEMY,PENNSYLVANIA,PENNSYLVANIA,KINGDOM ACADEMY,BUCKS
KINGDOM ACADEMY OF BLUFFTON,INDIANA,INDIANA,KINGDOM ACADEMY OF BLUFFTON,WELLS
KINGDOM CHRISTIAN ACADEMY,DELAWARE,DELAWARE,KINGDOM CHRISTIAN ACADEMY,KENT
KINGDOM CHRISTIAN ACADEMY & PREPARATORY SCHOOL,GEORGIA,GEORGIA,KINGDOM CHRISTIAN ACADEMY & PREPARATORY SCHOOL,MUSCOGEE
KINGDOM CHRISTIAN ACADEMY PRECIOUS CHILDR,FLORIDA,FLORIDA,KINGDOM CHRISTIAN ACADEMY PRECIOUS CHILDR,MARION
KINGDOM CHRISTIAN SCHOOL,FLORIDA,FLORIDA,KINGDOM CHRISTIAN SCHOOL,OSCEOLA
KINGDOM HEIGHTS CHRISTIAN SCHOOL,TEXAS,TEXAS,KINGDOM HEIGHTS CHRISTIAN SCHOOL,WILLIAMSON
KINGDOM KIDS CHRISTIAN ACADEMY,FLORIDA,FLORIDA,KINGDOM KIDS CHRISTIAN ACADEMY,OSCEOLA
KINGDOM LIFE ACADEMY,CALIFORNIA,CALIFORNIA,KINGDOM LIFE ACADEMY,ORANGE
KINGDOM PREPARATORY ACADEMY,FLORIDA,FLORIDA,KINGDOM PREPARATORY ACADEMY,LAKE
KINGFISHER ACADEMY INC,GEORGIA,GEORGIA,KINGFISHER ACADEMY INC,DEKALB
KINGFISHER ACADEMY INC,GEORGIA,GEORGIA,KINGFISHER ACADEMY INC,DEKALB
KINGS ACADEMY,CALIFORNIA,CALIFORNIA,KINGS ACADEMY,SAN DIEGO
KINGS CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,KINGS CHRISTIAN SCHOOL,KINGS
KINGS KIDS CHILD CARE CENTER,NEW HAMPSHIRE,NEW HAMPSHIRE,KINGS KIDS CHILD CARE CENTER,HILLSBOROUGH
KINGS LANDING ACADEMY,MARYLAND,MARYLAND,KINGS LANDING ACADEMY,CALVERT
KINGS VALLEY CHRISTIAN SCHOOL,CALIFORNIA,CALIFORNIA,KINGS VALLEY CHRISTIAN SCHOOL,CONTRA COSTA
KINGS WAY CHRISTIAN SCHOOLS,WASHINGTON,WASHINGTON,KINGS WAY CHRISTIAN SCHOOLS,CLARK
KINGS WAY MONTESSORI SCHOOL LTD,VIRGINIA,VIRGINIA,KINGS WAY MONTESSORI SCHOOL LTD,HAMPTON
KINGSBURY DAY SCHOOL,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,KINGSBURY DAY SCHOOL,DISTRICT OF COLUMBIA
KINGSBURY SDA SCHOOL,NEW YORK,NEW YORK,KINGSBURY SDA SCHOOL,WASHINGTON
KINGSLEY MONTESSORI SCHOOL,MASSACHUSETTS,MASSACHUSETTS,KINGSLEY MONTESSORI SCHOOL,SUFFOLK
KINGSLEY MONTESSORI SCHOOL,MASSACHUSETTS,MASSACHUSETTS,KINGSLEY MONTESSORI SCHOOL,SUFFOLK
KINGSPOINT CHRISTIAN SCHOOL,WASHINGTON,WASHINGTON,KINGSPOINT CHRISTIAN SCHOOL,FRANKLIN
KINGSTON ACADEMY,TENNESSEE,TENNESSEE,KINGSTON ACADEMY,ROANE
KINGSTON CATHOLIC SCHOOL,NEW YORK,NEW YORK,KINGSTON CATHOLIC SCHOOL,ULSTER
KINGSTON CHRISTIAN ACADEMY,LOUISIANA,LOUISIANA,KINGSTON CHRISTIAN ACADEMY,CADDO
KINGSVIEW CHRISTIAN SCHOOL,OREGON,OREGON,KINGSVIEW CHRISTIAN SCHOOL,COOS
KINGSWAY CHRISTIAN ACADEMY,FLORIDA,FLORIDA,KINGSWAY CHRISTIAN ACADEMY,ORANGE
KINGSWAY CHRISTIAN SCHOOL,OHIO,OHIO,KINGSWAY CHRISTIAN SCHOOL,WAYNE
KINGSWAY CHRISTIAN SCHOOL,INDIANA,INDIANA,KINGSWAY CHRISTIAN SCHOOL,HENDRICKS
KINGSWAY LEARNING CENTER,CALIFORNIA,CALIFORNIA,KINGSWAY LEARNING CENTER,CALAVERAS
KINGSWAY LEARNING CENTER HADDONFIELD CAMPUS,NEW JERSEY,NEW JERSEY,KINGSWAY LEARNING CENTER HADDONFIELD CAMPUS,CAMDEN
KINGSWAY LEARNING CENTER-SECONDARY PROGRAM,NEW JERSEY,NEW JERSEY,KINGSWAY LEARNING CENTER-SECONDARY PROGRAM,BURLINGTON
KINGSWOOD SCHOOL,ILLINOIS,ILLINOIS,KINGSWOOD SCHOOL,CHAMPAIGN
KINGSWOOD SCHOOL,GEORGIA,GEORGIA,KINGSWOOD SCHOOL,DEKALB
KINGSWOOD-OXFORD SCHOOL,CONNECTICUT,CONNECTICUT,KINGSWOOD-OXFORD SCHOOL,HARTFORD
KINGWOOD CHRISTIAN SCHOOL,ALABAMA,ALABAMA,KINGWOOD CHRISTIAN SCHOOL,SHELBY
KINGWOOD MONTESSORI SCHOOL,TEXAS,TEXAS,KINGWOOD MONTESSORI,HARRIS
KINNERET DAY SCHOOL,NEW YORK,NEW YORK,KINNERET DAY SCHOOL,BRONX
KINO LEARNING CENTER,ARIZONA,ARIZONA,KINO LEARNING CENTER,PIMA
KINSMAN AMISH SCHOOL,OHIO,OHIO,KINSMAN AMISH SCHOOL,CRAWFORD
KIRBY HALL SCHOOL,TEXAS,TEXAS,KIRBY HALL SCHOOL,TRAVIS
KIRK ACADEMY,MISSISSIPPI,MISSISSIPPI,KIRK ACADEMY,GRENADA
KIRK O' THE VALLEY SCHOOL,CALIFORNIA,CALIFORNIA,KIRK O' THE VALLEY SCHOOL,LOS ANGELES
KIRKLAND SEVENTH-DAY ADVENTIST SCHOOL,WASHINGTON,WASHINGTON,KIRKLAND SEVENTH-DAY ADVENTIST SCHOOL,KING
KIRKWOOD CHILDREN'S HOUSE,MISSOURI,MISSOURI,KIRKWOOD CHILDREN'S HOUSE,ST. LOUIS
KIROV ACADEMY OF BALLET OF WASHINGTON DC,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,KIROV ACADEMY OF BALLET OF WASHINGTON D.C.,DISTRICT OF COLUMBIA
KITCHI MINOGINING TRIBAL SCHOOL,MICHIGAN,MICHIGAN,GTB LIFE LONG LEARNING-KITCHI MINOGINING TRIBAL SC,GRAND TRAVERSE
KITSAP ADVENTIST CHRISTIAN SCHOOL,WASHINGTON,WASHINGTON,KITSAP ADVENTIST CHRISTIAN SCHOOL,KITSAP
KITTREDGE SCHOOL,CALIFORNIA,CALIFORNIA,KITTREDGE SCHOOL,SAN FRANCISCO
KLA SCHOOLS BRICKELL,FLORIDA,FLORIDA,KLA SCHOOLS BRICKELL,MIAMI-DADE
KLAMATH YOUTH DEVELOPMENT CENTER,OREGON,OREGON,KLAMATH BASIN BEHAVURAL HEALTH,KLAMATH
KLUB KID TOO,MASSACHUSETTS,MASSACHUSETTS,KLUB KID TOO,MIDDLESEX
KNIGHTS ACADEMY & HIGH SCHOOL,LOUISIANA,LOUISIANA,KNIGHTS ACADEMY & HIGH SCHOOL LLC,JEFFERSON
KNIGHTS LEARNING CENTER,FLORIDA,FLORIDA,KNIGHTS LEARNING CENTER,MIAMI-DADE
KNOB VIEW,OHIO,OHIO,KNOB VIEW,HOLMES
KNOLLWOOD CHRISTIAN SCHOOL,ALABAMA,ALABAMA,KNOLLWOOD CHRISTIAN SCHOOL,MOBILE
KNOWLEDGE BEGINNINGS,NEW JERSEY,NEW JERSEY,ROSELAND CHILD DEVELOPMENT CENTER,ESSEX
KNOWLEDGE BEGINNINGS,NEW JERSEY,NEW JERSEY,KNOWLEDGE BEGINNINGS,MIDDLESEX
KNOWLEDGE BEGINNINGS,MASSACHUSETTS,MASSACHUSETTS,KNOWLEDGE BEGINNINGS,MIDDLESEX
KNOWLEDGE BEGINNINGS,MASSACHUSETTS,MASSACHUSETTS,KNOWLEDGE BEGINNINGS,MIDDLESEX
KNOWLEDGE BEGINNINGS DCC,WASHINGTON,WASHINGTON,KNOWLEDGE BEGINNINGS DCC,CLARK
KNOWLEDGE BEGINNINGS SCHOOL,NORTH CAROLINA,NORTH CAROLINA,KNOWLEDGE BEGINNINGS SCHOOL,WAKE
KNOWLEDGE HOUSE MONTESSORI,WASHINGTON,WASHINGTON,KNOWLEDGE HOUSE MONTESSORI,KITSAP
KNOWLEDGE IS POWER EARLY LRNG,NORTH CAROLINA,NORTH CAROLINA,KNOWLEDGE IS POWER EARLY LRNG,MECKLENBURG
KNOWLEDGE LEARNING CORP,WASHINGTON,WASHINGTON,KNOWLEDGE LEARNING CORP,PIERCE
KNOWLEDGE-FIRST EMPOWERMENT CENTER,TEXAS,TEXAS,KNOWLEDGE-FIRST EMPOWERMENT CENTER,FORT BEND
KNOXVILLE ADVENTIST SCHOOL,TENNESSEE,TENNESSEE,KNOXVILLE ADVENTIST SCHOOL,KNOX
KNOXVILLE BAPTIST CHRISTIAN,TENNESSEE,TENNESSEE,KNOXVILLE BAPTIST CHRISTIAN,KNOX
KNOXVILLE CHRISTIAN SCHOOL,TENNESSEE,TENNESSEE,KNOXVILLE CHRISTIAN SCHOOL,KNOX
KNOXVILLE MONTESSORI SCHOOL,TENNESSEE,TENNESSEE,KNOXVILLE MONTESSORI SCHOOL,KNOX
KODIAK CHRISTIAN SCHOOL,ALASKA,ALASKA,KODIAK CHRISTIAN SCHOOL,KODIAK ISLAND
KODOMONO KUNI,NEW YORK,NEW YORK,KODOMONO KUNI,WESTCHESTER
KOGUMA YOUCHIEN,CALIFORNIA,CALIFORNIA,KOGUMA YOUCHIEN,LOS ANGELES
KOHALA MISSION SCHOOL,HAWAII,HAWAII,KOHALA MISSION SCHOOL,HAWAII
KOHLER MEADOW,OHIO,OHIO,KOHLER MEADOW,WAYNE
KOINONIA ACADEMY,NEW JERSEY,NEW JERSEY,KOINONIA ACADEMY,UNION
KOINONIA DAY TREATMENT,NEVADA,NEVADA,KOINONIA DAY TREATMENT,WASHOE
KOLBE ACADEMY & TRINITY PREP,CALIFORNIA,CALIFORNIA,KOLBE ACADEMY & TRINITY PREP,NAPA
KOLBE CATHEDRAL HIGH SCHOOL,CONNECTICUT,CONNECTICUT,KOLBE CATHEDRAL HIGH SCHOOL,FAIRFIELD
KOLOB CANYON RTC,UTAH,UTAH,KOLOB CANYON RTC,WASHINGTON
KONOCTI CHRISTIAN ACADEMY,CALIFORNIA,CALIFORNIA,KONOCTI CHRISTIAN ACADEMY,LAKE
KOOLAU BAPTIST ACADEMY,HAWAII,HAWAII,KOOLAU BAPTIST ACADEMY,HONOLULU
KOOTENAI VALLEY CHRISTIAN SCHOOL,MONTANA,MONTANA,KOOTENAI VALLEY CHRISTIAN SCHOOL,LINCOLN
KORAES ELEMENTARY SCHOOL,ILLINOIS,ILLINOIS,KORAES ELEMENTARY SCHOOL,COOK
KORE ACADEMY,KENTUCKY,KENTUCKY,KORE ACADEMY,FAYETTE
KOREAN SCHOOL OF SACRAMENTO,CALIFORNIA,CALIFORNIA,KOREAN SCHOOL OF SACRAMENTO,SACRAMENTO
KPC DAY SCHOOL,VIRGINIA,VIRGINIA,KPC DAY SCHOOL,VIRGINIA BEACH
KPI,NEW YORK,NEW YORK,KPI,KINGS
KRADLE 2 KINDERGARTEN - BAUER DR,NEW JERSEY,NEW JERSEY,KRADLE 2 KINDERGARTEN - BAUER DR,BERGEN
KRADWELL SCHOOL,WISCONSIN,WISCONSIN,KRADWELL SCHOOL,MILWAUKEE
KRALLTOWN MENNONITE SCHOOL,PENNSYLVANIA,PENNSYLVANIA,KRALLTOWN MENNONITE SCHOOL,YORK
KREATIVE KIDS ACADEMY,GEORGIA,GEORGIA,KREATIVE KIDS ACADEMY,DEKALB
KRIPA MONTESSORI SCHOOL,ILLINOIS,ILLINOIS,KRIPA MONTESSORI SCHOOL,COOK
KSU CHILD DEVELOPMENT CENTER,OHIO,OHIO,KSU CHILD DEVELOPMENT CENTER,PORTAGE
KUEMPER CATHOLIC SCHOOL SYSTEM,IOWA,IOWA,KUEMPER CATHOLIC SCHOOL SYSTEM,CARROLL
KULANU ACADEMY,NEW YORK,NEW YORK,KULANU ACADEMY,NASSAU
KURN HATTIN HOMES FOR CHILDREN,VERMONT,VERMONT,KURN HATTIN HOMES FOR CHILDREN,WINDHAM
KZV ARMENIAN SCHOOL,CALIFORNIA,CALIFORNIA,KZV ARMENIAN SCHOOL,SAN FRANCISCO
