county_name,state,hwyprop,ryprop,rate_food_env_neg,pct_pub_transport_log,rate_al_pn_gm_env_log,rate_civic_env_log,rate_ed_env_log,rate_ent_env_log,rate_food_env_pos_log,rate_hc_env_log,rate_rec_env_log,rate_trans_env_log,fatal_rate_log,county_pop_2000,pct_rent_occ,pct_vac_units,med_hh_value,med_hh_inc,pct_pers_lt_pov,pct_no_eng,pct_hs_more,pct_unemp,med_rooms,work_out_co,pct_mt_10units_log,violent_rate_log
Allegany County,NY,0.0296226,0.173764,0.0005007,-0.2876821,-7.905256,-8.848514,-8.098318,-8.064527,-6.378128,-6.197775,-7.943252,-8.979229,-7.884459,49927,26.13693,26.50887,50400,32106,15.5,4.1,83.2,9,5.5,29.7,0.6151856,4.459856
Bronx County,NY,0.1122663,0.1873381,0.0003617,3.984344,-8.613704,-9.726262,-8.357841,-9.10059,-6.372081,-6.466569,-9.937044,-9.016419,-9.209841,1332650,80.45776,5.593905,190400,27611,30.7,52.7,62.3,14.3,3.6,59.3,4.233382,5.404572
Broome County,NY,0.0879435,0.2848355,0.0006732,1.047319,-7.627246,-9.394323,-7.722957,-7.841446,-6.291867,-5.611262,-8.149603,-8.620889,-8.675896,200536,34.89703,9.083846,75800,35347,12.8,8.9,83.8,5.4,5.6,8.5,1.924249,5.749844
Cattaraugus Count,NY,0.0572625,0.2459482,0.0009767,-0.2876821,-6.798005,-9.109635,-7.727487,-7.749403,-5.90404,-5.696246,-7.834728,-8.81358,-8.18771,83955,25.58161,19.61897,60800,33404,13.7,5.1,81.2,7.4,5.7,28.8,0.9745597,4.932854
Cayuga County,NY,0.0138371,0.2658839,0.000549,0.0487902,-7.684937,-10.12676,-8.372876,-7.726239,-6.596674,-5.948884,-8.011128,-8.873868,-8.254637,81963,27.9894,13.86532,75300,37487,11.1,5.5,79.1,5.1,5.9,36.6,1.558145,5.50523
Chautauqua County,NY,0.0739928,0.2354663,0.0007442,0.2231435,-7.47621,-9.108732,-7.970084,-7.571343,-6.106472,-5.740753,-7.857991,-8.720534,-8.438151,139750,30.74016,16.00154,64000,33458,13.8,7.2,81.2,6.3,5.7,10.7,1.470176,5.954649
Chemung County,NY,0.0623306,0.2203924,0.0006149,0.1397619,-7.512342,-8.908792,-7.65462,-7.606518,-6.32108,-5.603851,-8.148911,-8.743466,-8.182329,91070,31.07079,7.142668,67200,36415,13,4.3,82.1,7.8,5.8,18.9,1.558145,6.257428
Chenango County,NY,0.0476865,0.2528633,0.0006226,-0.2876821,-7.880881,-9.691689,-7.702603,-7.422421,-6.417397,-6.196793,-8.156202,-8.859683,-7.596014,51401,24.7014,16.59272,62700,33679,14.4,3.8,80.6,5.6,5.6,32.3,1.011601,1.186318
Clinton County,NY,0.0724255,0.2911366,0.0007009,0.3715636,-7.424263,-8.958842,-7.707931,-7.621717,-6.356345,-5.709947,-7.950602,-8.617014,-8.438613,79894,31.47538,11.08459,84200,37028,13.9,6.3,76.4,6.2,5.4,8.6,1.713798,5.413319
Columbia County,NY,0.0572017,0.2762451,0.0009034,0.8544154,-7.852703,-9.225505,-7.895676,-7.204545,-6.028129,-5.698243,-7.965178,-8.713817,-7.960868,63094,29.45233,17.91307,111800,41915,9,6.7,81,4.3,5.7,36.8,0.896088,1.186318
Cortland County,NY,0.061493,0.3645051,0.0010494,0.8109302,-7.682113,-8.972151,-8.57774,-7.863567,-6.241004,-5.732228,-7.917396,-8.283307,-9.462012,48599,35.65074,9.475045,74700,34364,15.5,4.4,82.8,8.5,5.7,28.1,1.86408,5.463302
Delaware County,NY,0.0485103,0.2395645,0.0008948,0.1397619,-7.814838,-9.354268,-7.77752,-7.658743,-6.178807,-5.989167,-7.749983,-9.593066,-7.795823,48055,24.25013,33.44156,74200,32461,12.9,6,79.9,6.2,5.6,29,0.3715636,1.186318
Dutchess County,NY,0.039489,0.2584493,0.0006925,1.446919,-8.039718,-9.143663,-7.582768,-7.553065,-6.038934,-5.38308,-8.481102,-8.421883,-8.142359,280150,31.05208,6.189269,154200,53086,7.5,11.9,84,5.7,5.8,30.7,2.047693,5.760767
Erie County,NY,0.0440725,0.3100267,0.000765,1.423108,-7.507048,-9.00012,-7.562932,-7.807681,-6.232263,-5.533521,-8.461995,-8.997651,-8.712904,950265,34.68164,8.414929,90800,38567,12.2,9,82.9,7.3,5.7,5.9,1.894617,5.483477
Essex County,NY,0.0981313,0.2933201,0.0008494,-0.4307829,-7.297101,-8.93199,-7.627349,-7.366938,-5.851389,-5.984985,-6.889572,-8.739087,-7.590853,38851,26.16449,34.98594,77100,34823,11.6,5.3,80.4,6.8,5.4,25.6,0.8544154,1.186318
Franklin County,NY,0.0446207,0.217775,0.0008018,-0.0512933,-7.363304,-9.686845,-7.996764,-7.860451,-6.268431,-5.801158,-8.024176,-8.726064,-8.081038,51134,29.66929,25.08773,62600,31517,14.6,5.8,69.7,10.6,5.2,19.5,1.081805,1.186318
Fulton County,NY,0.0184332,0.3078752,0.0007082,0.3715636,-7.467771,-9.75688,-8.009322,-7.556886,-6.093807,-5.841787,-7.591249,-8.797568,-7.588283,55073,27.88795,21.24375,67400,33663,12.5,4.6,77.8,6.3,5.6,34.6,1.011601,5.536842
Genesee County,NY,0.0571017,0.438133,0.000646,-1.049822,-7.769558,-8.788379,-7.626323,-7.970808,-6.25642,-5.780961,-8.182329,-9.01313,-7.271383,60370,27.06192,5.870194,83200,40542,7.6,4,84.4,4.3,6,39.2,1.398717,5.085588
Greene County,NY,0.0347839,0.4059216,0.0007055,0.3715636,-7.54831,-10.01118,-7.685698,-7.576991,-5.99865,-6.034393,-7.854376,-8.275032,-7.798744,48195,27.81551,31.22363,92400,36493,12.2,8.4,78.6,6.1,5.4,42.3,0.7654678,1.186318
Hamilton County,NY,0,0.3708484,0.0013014,-0.7985077,-6.791129,-7.888065,-10.65215,-7.185223,-5.239784,-6.35143,-6.501058,-8.559579,-7.182653,5379,20.66046,70.34526,86700,32287,10.4,3.9,83.4,9.7,4.9,31.6,-0.7985077,5.304329
Herkimer County,NY,0.0292477,0.3690091,0.0008226,0.1397619,-7.474975,-10.2776,-8.101613,-7.899039,-6.28428,-6.065477,-7.856956,-8.340722,-8.58574,64427,28.81791,19.64654,67500,32924,12.5,5.2,79.4,6.7,5.7,41.4,1.470176,1.186318
Jefferson County,NY,0.0587341,0.2160904,0.0007428,-0.0512933,-7.713399,-9.942332,-7.969505,-7.945649,-6.263904,-5.890769,-7.760485,-9.169198,-8.497636,111738,40.22662,25.89606,68200,34006,13.3,7.2,82.9,9.1,5.4,6.8,1.558145,5.613402
Kings County,NY,0.040942,0.1777527,0.0003533,4.050915,-8.585472,-9.961223,-8.084275,-8.291653,-6.098516,-6.137624,-9.613059,-8.234272,-9.174491,2465326,72.94394,5.386275,224100,32135,25.1,46.7,68.8,10.7,3.9,52.1,3.685122,5.364853
Lewis County,NY,0.0060743,0.1294675,0.0007052,-0.7985077,-7.979823,-12.59321,-8.471981,-7.861748,-6.097447,-6.39676,-8.074272,-9.433484,-7.603806,26944,22.96813,33.65931,63600,34361,13.2,3,81,7.8,5.5,33.5,0.6151856,5.340597
Livingston County,NY,0.0480851,0.210768,0.000684,-0.7985077,-7.831826,-9.243949,-7.420499,-7.984802,-6.47487,-5.950342,-7.816202,-9.219381,-8.074272,64328,25.46727,7.796695,88800,42066,10.4,4.7,82.3,6.1,5.9,47.9,1.178655,1.186318
Madison County,NY,0.0270717,0.2901531,0.0004896,-0.4307829,-7.906613,-10.3437,-8.073629,-7.459924,-6.275579,-5.922853,-8.152029,-9.146427,-7.618557,69441,25.05519,11.44313,81500,40184,9.8,5,83.3,7.1,5.9,49.4,1.266948,4.537694
Monroe County,NY,0.0365935,0.2736135,0.0006215,1.011601,-8.014602,-9.266964,-7.45033,-7.58562,-6.215358,-5.482492,-8.35062,-8.941077,-8.84674,735343,34.9214,5.872767,98700,44891,11.2,12.1,84.9,6,5.8,4.8,2.224623,5.2376
Montgomery County,NY,0.0737232,0.3810444,0.0007645,0.896088,-7.366779,-9.171167,-7.809527,-8.19656,-6.316641,-5.657553,-8.124644,-8.227139,-7.732037,49708,32.85258,11.02922,67600,32128,12,10.9,78.1,5.8,5.8,37.8,1.20896,5.313083
Nassau County,NY,0.0387361,0.136538,0.0007366,2.75684,-7.961872,-9.399143,-7.649568,-7.720813,-5.928227,-5.145845,-8.262357,-7.872186,-8.395639,1334544,19.69883,2.349444,242300,72030,5.2,23.2,86.7,3.7,6.6,41.9,2.224623,5.366233
New York County,NY,0.1261476,0.2323816,0.0007663,4.088494,-7.561105,-8.256002,-7.446038,-6.666458,-5.291103,-4.921067,-9.002108,-8.603841,-8.791301,1537195,79.86919,7.454795,1000001,47030,20,41.9,78.7,8.5,3.1,16.2,4.501475,5.376156
Niagara County,NY,0.0085952,0.3633849,0.000705,0.1397619,-7.620085,-9.268023,-7.855666,-7.617642,-6.331704,-5.804471,-8.007518,-8.655881,-8.550491,219846,30.11179,8.221282,82600,38136,10.6,5.9,83.3,6.1,5.6,33.8,1.783391,5.992963
Oneida County,NY,0.0264774,0.2954868,0.0006583,0.4382549,-7.502144,-9.118719,-8.156202,-8.061035,-6.238952,-5.644632,-8.158296,-8.62311,-8.312825,235469,32.80587,11.97144,76500,35909,13,9.6,79,5.9,5.7,11.7,1.909543,5.653571
Onondaga County,NY,0.0513543,0.3117799,0.0007658,0.9745597,-7.661077,-9.112352,-7.387002,-7.484543,-6.116665,-5.511028,-8.147528,-8.70896,-8.467214,458336,35.51583,7.872534,85400,40847,12.2,8.9,85.7,5.4,5.8,5.9,2.521721,5.510636
Ontario County,NY,0.0421198,0.2635504,0.0007284,-0.1625189,-7.712281,-9.086398,-7.537834,-7.219047,-6.096292,-5.598626,-7.919044,-8.443479,-7.552207,100224,26.4269,10.02884,94100,44579,7.3,4.9,87.4,4.5,5.9,38.2,1.599388,4.863874
Orange County,NY,0.0755368,0.2039884,0.0007821,1.558145,-7.851674,-9.18083,-7.743042,-7.617845,-6.015962,-5.377263,-8.384631,-7.961872,-7.932885,341367,32.96512,6.489401,144500,52058,10.5,18.2,81.8,5.1,5.8,34.5,1.832582,6.238992
Orleans County,NY,0,0.3925639,0.0006339,-0.7985077,-8.265267,-9.056804,-7.920419,-8.01309,-6.721027,-6.140498,-7.718223,-9.036387,-7.304434,44171,24.44184,11.43714,72600,37972,10.8,4.6,76.4,6.9,5.9,49,0.5596158,3.452366
Oswego County,NY,0.0273069,0.2491279,0.0007436,-0.1625189,-7.587394,-9.584379,-7.910558,-8.19656,-6.528908,-6.163084,-7.748823,-8.899186,-7.887119,122377,27.24177,13.83468,74200,36598,14,4.2,80.4,9.3,5.6,41,1.294727,5.706529
Otsego County,NY,0.0332902,0.3222292,0.000681,0.3715636,-7.751958,-9.864363,-7.716875,-7.369473,-6.139918,-5.754702,-7.943252,-8.599488,-8.257718,61676,26.95891,18.22268,75900,33444,14.9,5.1,83,12.8,5.9,23.1,0.4382549,1.186318
Putnam County,NY,0.0505779,0.2090732,0.0004491,1.981001,-8.010075,-9.624417,-7.322135,-7.611963,-6.205748,-5.496147,-8.36083,-7.628891,-7.956863,95745,17.79347,6.642878,206900,72279,4.4,13.2,90.2,3.5,6.2,71.5,1.011601,4.321148
Queens County,NY,0.0660777,0.1898398,0.0004176,3.859677,-8.299263,-10.47992,-8.227326,-8.5137,-6.073977,-5.899159,-9.68757,-8.006767,-8.737528,2229379,57.21101,4.231997,212600,42439,14.6,53.6,74.4,7.7,4.2,60.5,3.521939,5.4108
Rensselaer County,NY,0.037358,0.2603877,0.0005703,1.047319,-8.100788,-10.22659,-7.275419,-7.962159,-6.618824,-5.944104,-8.834304,-8.996843,-8.622831,152538,35.12539,9.416213,102900,42905,9.5,7.1,84.9,6.1,5.8,55.8,2.021548,5.475731
Richmond County,NY,0.0380579,0.1794829,0.0004823,3.348148,-8.40119,-10.40123,-8.194928,-8.41554,-6.316364,-5.715729,-9.062351,-8.235781,-8.906908,443728,36.20867,4.666053,209100,55039,10,26,82.6,5.9,5.6,54.9,2.43799,5.373434
Rockland County,NY,0.0689949,0.2270573,0.0006347,2.110213,-8.142875,-9.348511,-7.358035,-7.589369,-6.004591,-5.19276,-8.452577,-7.648833,-8.566121,286753,28.28595,2.419635,242500,67971,9.5,29.9,85.3,3.7,6.3,45.6,2.336987,5.320527
St. Lawrence Coun,NY,0.0401433,0.1946447,0.0006433,-0.7985077,-7.549259,-9.627448,-8.30592,-7.972836,-6.369451,-5.841959,-7.850005,-8.754816,-8.414863,111931,29.36108,18.53342,60200,32356,16.9,5.4,79.2,8.5,5.5,7.8,1.373716,4.600409
Saratoga County,NY,0.0397837,0.2561741,0.0005732,-0.0512933,-7.806697,-9.841546,-6.877759,-7.595915,-6.192455,-5.666414,-8.29866,-8.836022,-8.442781,200635,27.95113,9.84533,120400,49460,5.7,5.3,88.2,3.9,5.8,50.5,1.800058,4.964766
Schenectady Count,NY,0.0553716,0.3344216,0.0007165,1.115142,-7.615407,-9.755154,-6.874756,-7.751028,-6.225012,-5.636689,-8.943754,-9.341589,-9.101038,146555,34.59219,8.223643,94500,41739,10.9,9.9,84.8,5.1,5.9,43.9,1.953028,5.766575
Schoharie County,NY,0.0298667,0.3145071,0.0005383,0.2231435,-7.853732,-9.226521,-7.98583,-7.689952,-6.552952,-6.366857,-7.760719,-9.202373,-7.339539,31582,24.69352,24.65598,82500,36585,11.4,4.7,81.7,7.2,5.7,40.5,0.6678294,1.186318
Schuyler County,NY,0.0212623,0.217137,0.0007803,0.1397619,-7.545468,-12.59321,-8.167417,-7.636944,-6.230382,-6.243136,-8.409909,-8.728532,-8.022039,19224,22.82343,19.68195,68400,36010,11.8,3.6,82.4,7.4,5.6,54.8,0.3715636,5.271192
Seneca County,NY,0.0262942,0.2801823,0.0004499,-0.597837,-7.455591,-9.278673,-7.655253,-7.177073,-6.268272,-6.219344,-7.890052,-8.311399,-7.609035,33342,26.2787,14.62755,72400,37140,11.5,5.4,79.1,6,5.8,43.8,0.9360933,5.268871
Steuben County,NY,0.0527729,0.1859234,0.0006483,-0.597837,-7.571732,-9.380002,-7.686133,-8.022192,-6.391285,-5.786322,-8.225457,-9.051629,-8.147182,98726,26.84088,15.30608,66200,35479,13.2,4,82.8,7,5.8,22.1,1.266948,4.804636
Suffolk County,NY,0.0355404,0.1670311,0.0006728,1.924249,-7.900927,-9.624417,-7.582964,-7.713624,-6.007147,-5.416639,-8.048284,-7.816078,-8.109564,1419369,20.22762,10.15157,185200,65288,6,17.1,86.2,3.9,6.3,26.6,1.638997,5.6106
Sullivan County,NY,0.044852,0.248292,0.0007706,0.9360933,-7.436066,-9.230594,-7.924834,-7.683632,-6.104813,-5.78528,-7.84132,-8.101118,-7.275852,73966,31.87159,38.16007,93300,36998,16.3,14.2,76.2,9.2,5.2,32.6,1.348073,5.182205
Tioga County,NY,0.0424338,0.2151152,0.0004635,-0.2876821,-8.722988,-10.69337,-7.588085,-8.481826,-6.485761,-6.555093,-8.163197,-9.39667,-7.973852,51784,22.19518,7.870154,77400,40266,8.4,3.8,84.8,5.1,6,59,0.6151856,1.186318
Tompkins County,NY,0.0288456,0.3233241,0.0006839,1.578979,-7.589567,-9.357738,-7.48303,-7.376959,-6.277335,-5.60559,-7.855408,-8.732864,-8.318137,96501,46.23009,5.708738,101600,37272,17.6,13.9,91.4,5.8,5.3,8.6,2.568788,5.068118
Ulster County,NY,0.0449181,0.2666309,0.0005963,0.8109302,-7.651565,-9.936114,-7.501148,-7.009788,-5.887501,-5.412775,-7.967772,-8.175378,-7.979677,177749,31.97529,13.07948,113100,42551,11.4,10.1,81.7,6.3,5.5,33.5,1.446919,5.378687
Warren County,NY,0.0595691,0.2326401,0.0009952,0.1397619,-7.194371,-9.079356,-7.330036,-7.369473,-5.712985,-5.270342,-7.296289,-8.624779,-7.836245,63303,30.13294,26.18501,97500,39198,9.7,4.3,84.6,5.3,5.5,27.5,1.178655,5.528139
Washington County,NY,0.0146751,0.267498,0.0004915,-0.4307829,-7.951027,-12.59321,-7.954012,-7.766485,-6.338472,-6.220752,-7.804856,-9.170158,-7.724314,61042,25.65678,16.18273,77400,37668,9.4,3.4,79.2,4.9,5.7,50.5,0.2231435,1.186318
Wayne County,NY,0,0.2775611,0.0005972,-0.597837,-8.199103,-10.60891,-7.384421,-7.751725,-6.49976,-6.074824,-7.854892,-9.093447,-7.936795,93765,22.38742,9.954343,85700,44157,8.6,4.7,82.3,5.1,6,47.6,1.011601,1.186318
Westchester Count,NY,0.0784885,0.2055848,0.000575,3.017983,-7.887518,-9.499423,-7.415336,-7.591744,-5.930144,-5.166351,-8.420748,-7.454899,-8.767259,923459,39.85769,3.520726,325800,63582,8.8,28.4,83.6,4.4,5.3,37.1,3.275256,5.379958
Wyoming County,NY,0,0.2727068,0.0006678,-0.597837,-7.768611,-9.913639,-7.968927,-8.316705,-6.427863,-6.005137,-7.809034,-8.453749,-7.556599,43424,23.11821,12.00708,74000,39895,8.4,3.3,75.6,6.1,6,45.7,0.7178398,1.186318
Yates County,NY,0.023406,0.1765106,0.0005686,-0.597837,-7.530817,-8.153609,-7.961729,-6.918917,-6.134227,-5.880872,-7.988184,-9.978211,-7.678108,24621,22.9815,25.15749,75600,34640,13.1,8.5,80,6.4,5.6,40.8,0.8109302,5.249473
Alamance County,NC,0.018735,0.1365824,0.0010703,-1.89712,-8.168299,-9.917688,-7.42351,-7.814095,-6.173562,-5.891746,-8.258103,-9.50337,-7.828179,130800,29.86973,6.993852,107200,39168,11.1,9.3,76.5,5.1,5.2,25.1,1.536867,6.321263
Alexander County,NC,0,0.0641664,0.0006845,-2.995732,-8.758628,-9.674044,-7.728168,-8.554376,-6.393017,-6.502657,-8.172363,-9.636518,-8.167065,33603,19.48695,6.81657,95600,38684,8.5,4,68.7,2.5,5.3,49.2,-0.7985077,1.186318
Alleghany County,NC,0,0.1411212,0.0006556,-0.597837,-8.539439,-12.59321,-7.294521,-7.459229,-5.71979,-5.727425,-8.507986,-8.552302,-11.0398,10677,21.03201,28.36868,89700,29244,17.2,6.1,68,4.6,5.3,22.5,0.2231435,5.973191
Anson County,NC,0.0426785,0.1208266,0.0007517,-1.386294,-8.971323,-10.05443,-7.456716,-8.459396,-6.488848,-6.40477,-9.275946,-8.991205,-7.619372,25275,24.04389,9.950103,64300,29849,17.8,2.8,70.2,6,5.3,40.5,-0.597837,6.573666
Ashe County,NC,0,0.1108999,0.0006972,-2.995732,-8.938025,-9.368223,-7.422338,-7.139309,-6.223397,-6.155608,-8.423475,-9.340449,-8.880677,24384,18.97032,21.53301,91600,28824,13.5,3.3,68.6,4.6,5.3,25.2,0.5007753,6.056587
Avery County,NC,0.0028911,0.1189564,0.0014563,-1.386294,-9.616806,-8.632632,-7.408383,-7.770742,-5.768289,-5.984429,-7.640579,-9.009033,-8.087523,17167,19.48867,45.15993,88000,30627,15.3,4.7,70.6,7,5.2,29,2.202765,6.25198
Beaufort County,NC,0.0145993,0.1318515,0.0008675,-0.597837,-8.588689,-9.074106,-7.37896,-7.469523,-6.340058,-5.98439,-7.962877,-9.531924,-6.848119,44958,24.90857,17.25462,81900,31066,19.5,4.7,75,6.4,5.4,23.7,0.3001046,1.186318
Bertie County,NC,0.078093,0.1953868,0.000708,-1.049822,-8.740336,-9.826619,-7.368918,-9.068841,-6.156811,-6.445123,-8.702018,-9.143617,-7.381044,19773,25.08072,14.44199,59200,25177,23.5,2.3,63.8,7.1,5.4,41.4,-1.049822,6.33804
Bladen County,NC,0,0.2540305,0.0009604,-0.597837,-9.198412,-9.248095,-7.504956,-9.142682,-6.391346,-6.299649,-9.138485,-9.223426,-6.840704,32278,22.20671,15.79394,65200,26877,21,5.1,70.6,5.6,5.4,35.3,0.2231435,1.186318
Brunswick County,NC,0.0545658,0.081767,0.0011758,-0.4307829,-7.918906,-10.97672,-7.681787,-8.308148,-6.280054,-6.201618,-7.901873,-9.340449,-7.30488,73143,17.80012,40.81779,127400,35888,12.6,4.8,78.3,4.6,5.2,34,0.5596158,6.638026
Buncombe County,NC,0.0456825,0.1151314,0.000979,-0.1625189,-8.235026,-8.719953,-7.207577,-7.227134,-6.029042,-5.559306,-8.499599,-9.13709,-8.137559,206330,29.72976,8.722718,119600,36666,11.4,5.9,81.9,4.8,5.2,10.6,1.599388,6.509923
Burke County,NC,0.0394734,0.1537145,0.0009647,-1.386294,-8.934984,-9.167329,-7.65779,-8.29525,-6.417459,-5.911859,-8.670636,-9.256384,-7.517941,89148,25.86596,7.745745,85900,35629,10.7,8.1,67.6,4.2,5.1,31,0.5596158,5.234712
Cabarrus County,NC,0.0166266,0.1919915,0.0008774,-0.7985077,-9.005768,-9.346217,-7.623046,-7.743157,-6.232111,-5.956503,-8.529013,-9.236685,-7.849492,131063,25.33371,6.299198,118200,46140,7.1,7.2,78.2,4.2,5.4,46.9,1.638997,5.881999
Caldwell County,NC,0.0389613,0.080519,0.0009171,-2.995732,-9.363492,-9.422359,-7.454122,-7.820054,-6.291057,-6.124059,-8.847435,-10.01778,-7.723409,77415,25.0845,7.962908,86700,35739,10.7,3.5,66.2,3.4,5.2,30.9,0.9360933,5.592012
Camden County,NC,0.074685,0.1657912,0.0002905,-0.7985077,-11.69925,-12.59321,-10.65215,-11.16934,-6.800966,-7.587493,-8.7419,-8.798231,-11.0398,6885,16.52892,10.46081,103100,39493,10.1,2.6,82.1,3.7,6,76.3,-1.049822,6.337059
Carteret County,NC,0,0.1727047,0.0007915,-1.049822,-8.740962,-10.20203,-7.397064,-8.110395,-6.303166,-6.107302,-7.384582,-9.522315,-7.559281,59383,23.36534,38.44726,123900,38344,10.7,3.9,82.1,5,5.2,25.3,1.783391,1.186318
Caswell County,NC,0.0148989,0.1566535,0.0006808,-1.049822,-8.902856,-8.939589,-7.457928,-8.598946,-6.65513,-6.819516,-9.213846,-9.305751,-7.15372,23501,20.6113,9.696907,80800,35018,14.4,3.8,69.2,6.5,5.4,72.8,0.1397619,6.213659
Catawba County,NC,0.0391375,0.1223414,0.0009528,-1.049822,-8.167946,-9.612387,-7.474887,-7.910149,-6.027714,-5.729978,-8.248885,-8.926666,-7.90485,141685,27.43234,7.319882,103000,40536,9.1,9.5,74.8,3.3,5.2,15.6,1.515127,5.997136
Chatham County,NC,0.0592851,0.1537349,0.0006082,-1.386294,-8.803543,-9.378819,-7.21816,-7.933024,-6.605505,-6.226352,-8.117243,-9.350753,-6.898449,49329,22.80533,7.570934,127200,42851,9.7,10.7,77.9,2.9,5.5,55.3,1.011601,6.666543
Cherokee County,NC,0.069965,0.0823627,0.0010289,-1.89712,-8.934225,-10.01789,-7.649358,-7.367571,-6.159836,-5.732166,-7.975596,-8.953375,-7.431581,24298,17.85991,23.43137,86000,27992,15.3,3,73.3,5.5,5.1,18.7,-0.7985077,6.227841
Chowan County,NC,0.0455593,0.1565306,0.0007573,-0.597837,-9.470407,-8.185034,-7.070569,-7.479039,-6.27335,-5.845271,-7.757205,-9.50337,-6.736874,14526,27.70609,13.39438,85200,30928,17.6,3.1,73.1,6.7,5.4,28.4,0.4382549,6.310165
Clay County,NC,0,0.1128084,0.0014815,-1.386294,-11.69925,-9.049966,-7.914107,-7.116257,-7.020141,-5.535141,-8.324715,-12.05765,-8.318547,8775,15.38861,29.08756,99800,31397,11.4,2.5,76.5,4,5.2,48.4,-2.995732,6.220041
Cleveland County,NC,0.0098157,0.1531274,0.0010593,-1.89712,-8.715034,-9.802828,-7.311896,-8.241837,-6.308919,-6.016188,-8.879958,-9.028019,-8.159344,96287,27.10954,8.113203,83200,35283,13.3,3.9,72.2,5.4,5.3,32.8,0.6151856,6.784316
Columbus County,NC,0.0617533,0.1388098,0.0008037,-1.386294,-8.663955,-10.12926,-7.346803,-8.288068,-6.312828,-6.09113,-8.442781,-9.44733,-7.358663,54749,23.62024,11.43807,76100,26805,22.7,3.5,68.6,7.7,5.4,28.1,-0.4307829,1.186318
Craven County,NC,0.0520389,0.1340465,0.0007437,-0.4307829,-8.34324,-9.433546,-7.658426,-7.859932,-6.36218,-5.991885,-8.3634,-8.89553,-7.563318,91436,33.29478,9.352555,96600,35966,13.1,6.4,82.1,5.3,5.4,14.1,1.081805,6.312778
Cumberland County,NC,0.0396195,0.1337334,0.0006568,-0.1625189,-8.257911,-9.575696,-7.119403,-8.443014,-6.588066,-6.23867,-8.701417,-9.412457,-7.695103,302963,40.6211,9.345155,88800,37466,12.8,10.9,85,8.6,5.4,9.5,1.492904,6.558942
Currituck County,NC,0,0.1593915,0.0010995,-0.7985077,-8.169357,-8.689793,-7.564667,-7.974869,-5.963888,-6.902121,-7.387002,-8.675603,-7.477181,18190,18.54535,35.41686,115500,40822,10.7,3.1,77.6,3.7,6.3,66.5,-0.4307829,6.251471
Dare County,NC,0,0.222595,0.0009344,-1.89712,-8.083465,-12.59321,-7.553542,-6.829037,-5.724128,-6.211339,-6.995986,-8.337375,-7.505683,29967,25.50039,52.42023,137200,42411,8,4.1,88.6,4.9,5.4,10,1.321756,6.248543
Davidson County,NC,0.0368254,0.1153616,0.0006859,-1.049822,-8.633165,-11.49459,-7.511885,-8.3424,-6.542626,-6.325959,-8.67531,-9.612311,-7.577479,147246,25.78582,6.849052,98600,38640,10.1,5.6,72,4.1,5.2,44.3,0.5007753,6.543228
Davie County,NC,0.0481036,0.1165228,0.0007177,-1.89712,-9.002514,-9.321328,-7.762128,-8.319162,-6.444776,-6.356143,-8.752599,-9.669207,-7.387648,34835,16.69818,8.045208,116200,40174,8.6,5.4,78.1,3.7,5.6,53.6,0.896088,1.186318
Duplin County,NC,0.0551827,0.1368252,0.0007338,-1.89712,-9.575624,-10.0269,-7.240923,-8.529772,-6.326826,-6.263037,-9.058048,-8.814925,-7.044664,49063,25.10538,10.97953,74800,29890,19.4,15.3,65.8,7.4,5.4,32.3,0.1397619,1.186318
Durham County,NC,0.0660549,0.1912307,0.0009269,1.115142,-8.824398,-8.739743,-6.611621,-7.782185,-6.052107,-5.556065,-8.782787,-8.340303,-8.088174,223314,45.7642,6.743704,129000,43337,13.4,13.9,83,5.1,5.1,25.1,2.824351,6.845321
Edgecombe County,NC,0.0454477,0.191569,0.0007373,0.5007753,-9.683549,-9.765553,-7.157564,-9.594533,-6.503157,-6.783725,-9.587947,-8.934984,-7.495552,55606,35.95528,15.04041,70800,30983,19.6,4.6,65.6,9.6,5.2,43.9,0.5596158,6.341901
Forsyth County,NC,0.0610165,0.1879975,0.0008037,0.4382549,-8.071867,-9.228556,-7.332021,-7.673473,-6.147884,-5.747343,-8.634008,-9.343872,-8.057714,306067,34.39536,6.944016,114000,42097,11,9.2,82,4.6,5.4,19.3,2.455306,6.501928
Franklin County,NC,0.0242054,0.1121169,0.0005925,-1.049822,-8.635977,-10.61297,-7.427033,-8.726681,-6.580829,-6.614601,-9.218877,-9.311266,-7.18661,47260,22.21039,12.37969,101800,38968,12.6,6.4,73.6,4.7,5.2,65.1,-0.2876821,1.186318
Gaston County,NC,0.0283414,0.1957763,0.0011452,-1.049822,-8.954924,-9.345073,-7.488556,-7.884327,-6.422493,-6.094007,-8.400967,-9.016419,-7.865519,190365,31.14991,6.222572,90300,39482,10.9,5.7,71.4,5.7,5.2,37,1.578979,1.186318
Gates County,NC,0,0.190359,0.0001902,-2.995732,-9.176906,-12.59321,-7.42821,-9.12233,-6.487467,-6.71536,-8.112228,-12.05765,-6.307354,10516,17.96975,11.11871,77200,35647,17,2.6,71.4,4.4,5.7,65.3,-2.995732,6.314301
Graham County,NC,0,0.168839,0.0005004,-1.386294,-8.922158,-8.95962,-7.013727,-7.850904,-6.707266,-6.064874,-7.571441,-12.05765,-6.670985,7993,17.26297,34.02832,76100,26645,19.5,3.9,68.4,5.9,5.1,24.4,-0.4307829,6.263913
